orderId,actualBoxId,actualUtilization,algorithmBoxId,algorithmUtilization,status
"TSHE2026030800199318","LOREAL03H",0.1379186218,"LOREAL17H",0.2177662449,"OK"
"TSHE2026030900101491","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHD2026030500043421","LOREAL01H",0.2429050926,"C0000001H",0.4389437908,"OK"
"TSHE2026030700182165","C0000009W",0.3854598671,"LOREAL05G",0.5761277788,"OK"
"TSHE2026031100043257","LRLC0003W",0.4130503796,"LOREAL02L",0.4646816770,"OK"
"TSHD2026022500047102","LOREAL03H",0.5284365385,"LOREAL03G",0.5284365385,"OK"
"TSHE2026030600119837","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026022500046735","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030700021279","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026030500100199","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030200082939","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030900046671","C0000009W",0.2875376940,"C0000007H",0.7149500395,"OK"
"TSHE2026030200003256","LOREAL03H",0.3874038462,"LOREAL02G",0.7507453416,"OK"
"TSHE2026030600162154","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030800115796","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030900055984","LOREAL04H",0.3747851852,"LOREAL03G",0.5838000000,"OK"
"TSHD2026031000002630","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026022500046853","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030900039328","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026022500047518","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHE2026030700163764","LOREAL01H",0.0649432870,"C0000001H",0.1173563399,"OK"
"TSHE2026030500127224","LOREAL03H",0.1102664663,"LOREAL17H",0.1741049469,"OK"
"TSHD2026030600077530","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030600150051","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030800032082","LRLC0003W",0.2780538302,"LOREAL02L",0.3128105590,"OK"
"TSHD2026030100106380","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026030400078801","LOREAL03H",0.3588673397,"LRLC0003W",0.7727164251,"OK"
"TSHD2026030800088898","LRLC0003W",0.3237408558,"LOREAL02L",0.3642084627,"OK"
"TSHD2026022800080924","LRLC0003W",0.7157425121,"LRLC0003W",0.7157425121,"OK"
"TSHE2026030700090184","LOREAL03H",0.3266900112,"LOREAL17H",0.5158263335,"OK"
"TSHD2026030800041553","LOREAL01H",0.1808101852,"C0000001H",0.3267346405,"OK"
"TSHD2026022500046933","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030500042572","LOREAL03H",0.0981871795,"LOREAL17H",0.1550323887,"OK"
"TSHD2026030100007846","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030400112664","LOREAL03H",0.5689354968,"LOREAL03G",0.5689354968,"OK"
"TSHE2026031000068962","LRLC0003W",0.1933467046,"LOREAL01G",0.3242585359,"OK"
"TSHD2026022800068763","C0000010H",0.5151764880,"LOREAL08L",0.6911581117,"OK"
"TSHE2026030800184095","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030800008896","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHE2026030800223819","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030900041034","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030500019509","LOREAL03H",0.3851115385,"LOREAL03G",0.3851115385,"OK"
"TSHE2026030200103152","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030700001666","LOREAL03H",0.3193248397,"LOREAL17H",0.5041971154,"OK"
"TSHE2026030600044872","LOREAL03H",0.1102664663,"LOREAL17H",0.1741049469,"OK"
"TSHD2026022500046741","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHD2026031000007490","LRLC0003W",0.2223412112,"LOREAL01G",0.3728847396,"OK"
"TSHD2026030800041757","LOREAL03H",0.1839785256,"LOREAL02L",0.4456622671,"OK"
"TSHD2026030100078685","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030900111199","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHE2026030500137484","LOREAL03H",0.1721194729,"LRLC0003W",0.3706092170,"OK"
"TSHE2026030300001457","LOREAL04H",0.0908964517,"LOREAL02L",0.3429788474,"OK"
"TSHD2026022800050259","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030300026606","LOREAL03H",0.2864041346,"LOREAL03G",0.2864041346,"OK"
"TSHD2026022500048154","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHD2026030900030051","LRLC0003W",0.4958771567,"LRLC0003W",0.4958771567,"OK"
"TSHD2026030600086006","LRLC0003W",0.1942028986,"C0000001H",0.5885490196,"OK"
"TSHD2026030900085033","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030600120330","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHD2026022700018796","C0000009W",0.3288168123,"C0000007H",0.8175887816,"OK"
"TSHD2026030800122792","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030500121253","LOREAL03H",0.3536254487,"LOREAL03G",0.3536254487,"OK"
"TSHE2026030500147268","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022500047299","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030100033220","LOREAL01H",0.2325614873,"LOREAL01G",0.2325614873,"OK"
"TSHD2026030300025445","LRLC0003W",0.2831303692,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030500029367","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHE2026030900144893","LOREAL04H",0.4666517490,"C0000007H",0.5507017544,"OK"
"TSHD2026030800124053","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030500081835","C0000009W",0.2448395121,"C0000011W",0.5284700397,"OK"
"TSHD2026030400062461","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHE2026030800089085","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030900019895","LOREAL01H",0.1440017361,"C0000001H",0.2602196078,"OK"
"TSHE2026030100057635","LOREAL03H",0.1177143830,"LOREAL17H",0.1858648153,"OK"
"TSHE2026030800296270","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030300014532","LOREAL03H",0.0504244792,"LOREAL17H",0.0796175987,"OK"
"TSHD2026030400064547","LRLC0003W",0.3437865769,"LOREAL01G",0.5765587384,"OK"
"TSHE2026030500252132","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030400032302","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030500010792","LRLC0003W",0.3740085835,"LOREAL02L",0.4207596564,"OK"
"TSHD2026030400039663","LRLC0003W",0.3237408558,"LOREAL02L",0.3642084627,"OK"
"TSHD2026022500047841","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHD2026030100018545","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHE2026030900087958","LOREAL03H",0.0559460537,"LOREAL17H",0.0883358742,"OK"
"TSHE2026030600077718","LRLC0003W",0.3611028934,"LOREAL02L",0.4062407550,"OK"
"TSHD2026030800014626","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHE2026030500297476","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030600055643","LOREAL01H",0.1167722801,"C0000001H",0.2110143791,"OK"
"TSHE2026030800099099","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHE2026030200045374","C0000011W",0.7340417908,"LOREAL05G",0.5083017078,"OK"
"TSHE2026030200099282","LOREAL04H",0.5126742798,"C0000008H",0.4732377968,"OK"
"TSHE2026030800125868","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030500019903","LRLC0003W",0.3086086957,"LRLC0003W",0.3086086957,"OK"
"TSHE2026022800113587","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026022500048395","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026030600029258","LOREAL03H",0.4389286154,"LOREAL03G",0.4389286154,"OK"
"TSHD2026030300011530","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026030700019741","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030400028661","LOREAL06H",0.2532508305,"LRLF0005L",0.5280197054,"OK"
"TSHE2026030200060013","LOREAL03H",0.1177143830,"LOREAL17H",0.1858648153,"OK"
"TSHE2026030700002228","LOREAL04H",0.4064427778,"C0000006H",0.5871914090,"OK"
"TSHE2026030800247839","LOREAL04H",0.4818517490,"C0000007H",0.5686394706,"OK"
"TSHE2026030500220875","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030800085495","LRLC0003W",0.1083933851,"LOREAL01G",0.1817847396,"OK"
"TSHD2026030500035376","LOREAL04H",0.5157552469,"C0000007H",0.6086494263,"OK"
"TSHE2026022800111205","LRLC0003W",0.4035652174,"LOREAL02L",0.4540108696,"OK"
"TSHE2026030900121970","LOREAL03H",0.2983782051,"LOREAL02L",0.7227795031,"OK"
"TSHE2026030100100696","LOREAL04H",0.3298517490,"LOREAL17H",0.8112750506,"OK"
"TSHE2026030700180609","LOREAL04H",0.2228784336,"LOREAL17H",0.5481726657,"OK"
"TSHD2026030600097224","LRLC0003W",0.2480427881,"LOREAL02L",0.2790481366,"OK"
"TSHE2026030500125514","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030600061005","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030900090815","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026022500048466","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030500175075","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500128437","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022500048549","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHD2026022500047523","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030900059629","LOREAL04H",0.2817813333,"LOREAL03G",0.4389286154,"OK"
"TSHD2026022500047792","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030600050228","C0000011W",0.6958070191,"LRLF0005L",0.5993073779,"OK"
"TSHD2026031000042298","LOREAL03H",0.1578006410,"LOREAL02L",0.3822500000,"OK"
"TSHD2026022700035160","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHE2026030800242986","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHD2026022500048608","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHD2026030600021516","LOREAL03H",0.1075686538,"LOREAL17H",0.1698452429,"OK"
"TSHD2026022500048251","LOREAL03H",0.1314922772,"LOREAL01G",0.4748332234,"OK"
"TSHE2026030600120702","C0000011W",0.5563572514,"LOREAL05G",0.3852605459,"OK"
"TSHE2026030500278798","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHD2026030400031141","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030900047831","C0000011W",0.5321147908,"C0000007H",0.6129815091,"OK"
"TSHD2026030100104654","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030500211303","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026022800081834","LOREAL04H",0.3810772634,"C0000006H",0.5505456302,"OK"
"TSHD2026022500048005","LOREAL04H",0.4437812757,"LOREAL03G",0.6912746795,"OK"
"TSHD2026030700000245","LRLC0003W",0.2950621118,"LOREAL01G",0.4948437500,"OK"
"TSHE2026030200013094","C0000009W",0.3961437132,"LOREAL05G",0.5920963947,"OK"
"TSHD2026030500042592","LOREAL03H",0.1837301683,"LOREAL01G",0.6634700521,"OK"
"TSHE2026030600072989","LRLC0003W",0.2268195307,"LOREAL01G",0.3803952546,"OK"
"TSHE2026030500226208","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030500020217","C0000009W",0.2840209960,"LRLF0005L",0.5280197054,"OK"
"TSHE2026030500232450","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030300053061","LOREAL01H",0.2429050926,"C0000001H",0.4389437908,"OK"
"TSHE2026030700181748","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030900090529","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026031100012293","LOREAL03H",0.2235179487,"LOREAL03G",0.2235179487,"OK"
"TSHE2026030500042271","LRLC0003W",0.2374267598,"LOREAL17H",0.1741049469,"OK"
"TSHE2026030800303180","LOREAL01H",0.1112997685,"C0000001H",0.2011252288,"OK"
"TSHD2026030800054729","LRLC0003W",0.2270669427,"LOREAL01G",0.3808101852,"OK"
"TSHE2026030500279063","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030900046457","LOREAL04H",0.3163904321,"LOREAL17H",0.7781667510,"OK"
"TSHE2026030600020151","LOREAL03H",0.0733653846,"COM00002L",0.0073916919,"OK"
"TSHD2026030600072236","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030600037794","LRLC0003W",0.2170341615,"LOREAL01G",0.3639843750,"OK"
"TSHE2026030100089168","LOREAL04H",0.3622817984,"LOREAL03G",0.5643235705,"OK"
"TSHD2026030900085364","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHE2026030600029196","LRLC0003W",0.1924495342,"C0000001H",0.5832352941,"OK"
"TSHD2026022500049054","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030800080943","LOREAL01H",0.2896412037,"C0000001H",0.5233986928,"OK"
"TSHE2026030500176586","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030500214748","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026031000049274","LOREAL04H",0.4618703704,"C0000007H",0.5450591878,"OK"
"TSHE2026030500177713","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030300034927","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030100012360","C0000011W",0.3406734878,"C0000011W",0.3406734878,"OK"
"TSHD2026030800049606","LOREAL03H",0.4523631410,"LOREAL03G",0.4523631410,"OK"
"TSHE2026031000013174","LOREAL04H",0.2817813333,"LOREAL03G",0.4389286154,"OK"
"TSHE2026030800223626","LOREAL04H",0.5293280864,"C0000007H",0.6246669095,"OK"
"TSHD2026030400027440","C0000011W",0.5697844274,"C0000011W",0.5697844274,"OK"
"TSHD2026030400025481","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030700006251","LOREAL03H",0.1825193710,"LOREAL03G",0.1825193710,"OK"
"TSHE2026030500176601","LOREAL03H",0.5688881410,"LOREAL03G",0.5688881410,"OK"
"TSHE2026030500202639","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030700090148","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026030200084106","LRLC0003W",0.3266528640,"LOREAL01G",0.5478240741,"OK"
"TSHE2026030800134090","LOREAL04H",0.3099200412,"LOREAL03G",0.4827600641,"OK"
"TSHE2026031100041575","LRLC0003W",0.1295286404,"LOREAL02L",0.1457197205,"OK"
"TSHD2026030500006562","LOREAL01H",0.2429050926,"C0000001H",0.4389437908,"OK"
"TSHD2026030200084555","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026030800123799","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022600094685","C0000009W",0.3736292341,"LOREAL04G",0.7872237654,"OK"
"TSHE2026030100100261","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHD2026030100040266","LOREAL04H",0.4099973251,"LRLZ0003H",0.5538425405,"OK"
"TSHE2026030500147108","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030400058341","LOREAL03H",0.3324073397,"LRLC0003W",0.7157425121,"OK"
"TSHE2026030200034364","C0000009W",0.3551121181,"LOREAL04G",0.7482088477,"OK"
"TSHE2026030600100757","LOREAL04H",0.3652121399,"LOREAL03G",0.5688881410,"OK"
"TSHE2026030800056510","LRLC0003W",0.3174879227,"LOREAL01G",0.5324537037,"OK"
"TSHD2026030700076244","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026031100008939","LOREAL03H",0.1415887037,"LOREAL02L",0.3429788474,"OK"
"TSHE2026030500211219","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030800083987","LOREAL04H",0.4566453333,"C0000006H",0.6597194768,"OK"
"TSHD2026030200059526","LOREAL03H",0.2235179487,"LOREAL03G",0.2235179487,"OK"
"TSHD2026022500048840","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHD2026030700036705","LOREAL01H",0.1102500000,"C0000001H",0.1992282353,"OK"
"TSHE2026030800156913","LOREAL04H",0.3099200412,"LOREAL03G",0.4827600641,"OK"
"TSHD2026030200074572","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026031100045795","LOREAL03H",0.1383254747,"LOREAL01G",0.4995086586,"OK"
"TSHE2026030600006374","LOREAL04H",0.5408055556,"C0000007H",0.6382116190,"OK"
"TSHE2026030400091990","LOREAL03H",0.5689354968,"LOREAL03G",0.5689354968,"OK"
"TSHD2026030100025987","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHE2026030200051921","LRLC0003W",0.3026303658,"LOREAL01G",0.5075363426,"OK"
"TSHD2026030600082400","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022700013980","C0000011W",0.5367329172,"C0000011W",0.5367329172,"OK"
"TSHE2026030100073603","LOREAL01H",0.2600202546,"C0000001H",0.4698718954,"OK"
"TSHE2026030800013992","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026031100013603","LOREAL03H",0.1793550000,"LOREAL02L",0.4344624224,"OK"
"TSHD2026030800029847","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHD2026022500049378","LRLC0010H",0.1442081295,"C0000007H",0.7969519189,"OK"
"TSHD2026030600078668","C0000011W",0.5079456421,"C0000011W",0.5079456421,"OK"
"TSHD2026030600005336","LOREAL04H",0.2898969907,"C0000006H",0.4188166989,"OK"
"TSHD2026030200067978","LRLC0003W",0.1343944099,"C0000001H",0.4072941176,"OK"
"TSHE2026030500267841","LOREAL04H",0.3745015432,"C0000006H",0.5410456302,"OK"
"TSHE2026031000096405","LOREAL04H",0.3074979938,"LOREAL03G",0.4789872596,"OK"
"TSHE2026030900002475","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHE2026030300080986","LOREAL03H",0.1825193710,"LOREAL03G",0.1825193710,"OK"
"TSHD2026030300000625","C0000009W",0.3146586466,"LOREAL18H",0.4103617028,"OK"
"TSHD2026030200045885","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHD2026031000010685","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026030600039716","LRLC0003W",0.2110393375,"LOREAL01G",0.3539305556,"OK"
"TSHE2026030600080594","LOREAL03H",0.1214350901,"LOREAL01G",0.4385156030,"OK"
"TSHD2026030700088324","C0000011W",0.3271343308,"LOREAL03G",0.4974234776,"OK"
"TSHD2026022500048703","LOREAL04H",0.3848961399,"C0000006H",0.5560627943,"OK"
"TSHD2026030700003314","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHD2026031100021170","LOREAL04H",0.1723043416,"LRLC0003W",0.5779151829,"OK"
"TSHD2026030700005410","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030600095704","LOREAL03H",0.1990217949,"LOREAL03G",0.1990217949,"OK"
"TSHD2026030700089529","LRLC0003W",0.1978047360,"C0000001H",0.5994647059,"OK"
"TSHE2026030500120258","LOREAL03H",0.2235179487,"LOREAL03G",0.2235179487,"OK"
"TSHD2026030900083962","LOREAL04H",0.4405183128,"C0000006H",0.6364206302,"OK"
"TSHD2026030100089535","LOREAL03H",0.3568305769,"LOREAL03G",0.3568305769,"OK"
"TSHE2026030800134197","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030500298665","LOREAL03H",0.0559460537,"LOREAL17H",0.0883358742,"OK"
"TSHE2026030200081305","LOREAL03H",0.0633939704,"LOREAL17H",0.1000957427,"OK"
"TSHE2026030800085798","LRLC0003W",0.2831684351,"LOREAL17H",0.2076472988,"OK"
"TSHD2026030900006507","C0000009W",0.2752648469,"C0000007H",0.6844341359,"OK"
"TSHE2026030900119892","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHE2026030700022016","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030600080184","C0000011W",0.0343343509,"C0000001H",0.3406764706,"OK"
"TSHD2026030600040993","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHE2026030700141416","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHE2026030600119291","C0000011W",0.5036814071,"C0000011W",0.5036814071,"OK"
"TSHE2026030800136836","LRLC0003W",0.3517159541,"LOREAL02L",0.3956804484,"OK"
"TSHD2026022700022010","LOREAL03H",0.0981871795,"LOREAL17H",0.1550323887,"OK"
"TSHD2026030900006792","LRLC0003W",0.2092553485,"C0000001H",0.6341667974,"OK"
"TSHE2026030300088347","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026022500048481","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHE2026030500264068","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026022500049091","LOREAL04H",0.3327413333,"LOREAL03G",0.5183086154,"OK"
"TSHD2026030600029246","LRLC0003W",0.4190144928,"LOREAL02L",0.4713913043,"OK"
"TSHE2026030500175945","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030500049374","LOREAL03H",0.1545996595,"LOREAL02L",0.3744960695,"OK"
"TSHE2026030700185267","LOREAL04H",0.3074979938,"LOREAL03G",0.4789872596,"OK"
"TSHD2026031000000567","LOREAL03H",0.1983844151,"LOREAL17H",0.3132385501,"OK"
"TSHD2026030800060002","LOREAL04H",0.3305333128,"LOREAL03G",0.5148691987,"OK"
"TSHD2026030600022617","LOREAL03H",0.1535578526,"LOREAL02L",0.3719724379,"OK"
"TSHD2026030900073783","LOREAL04H",0.3984337295,"LOREAL03G",0.6206371556,"OK"
"TSHD2026031000059610","LRLC0003W",0.8693436853,"C0000006H",0.3744586801,"OK"
"TSHE2026022800090101","LOREAL03H",0.1415887037,"LOREAL02L",0.3429788474,"OK"
"TSHE2026030500252930","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026030100095961","C0000011W",0.4994350890,"C0000011W",0.4994350890,"OK"
"TSHD2026031000066367","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHE2026030800007927","C0000011W",0.9542130136,"LRLC0010H",0.1989046799,"OK"
"TSHE2026030500160809","LOREAL03H",0.1503527244,"LOREAL02L",0.3642084627,"OK"
"TSHE2026030200076024","LOREAL03H",0.5161776042,"C0000006H",0.4787378493,"OK"
"TSHD2026022500049606","LOREAL03H",0.2458069175,"LOREAL02L",0.5954329057,"OK"
"TSHD2026030600082127","LRLC0003W",0.1653672981,"LOREAL01G",0.2773347396,"OK"
"TSHD2026030100042348","LRLC0003W",0.2518178744,"LOREAL01G",0.4223195602,"OK"
"TSHD2026031000025696","LRLC0003W",0.1575332643,"C0000001H",0.4774184575,"OK"
"TSHE2026030300064732","LOREAL01H",0.0633368056,"C0000001H",0.1144533333,"OK"
"TSHD2026030200084060","LRLC0003W",0.1552795031,"LOREAL01G",0.2604166667,"OK"
"TSHD2026030800100214","LOREAL04H",0.2206111111,"LOREAL03G",0.3436442308,"OK"
"TSHD2026030400002498","C0000009W",0.1931831793,"LRLZ0003H",0.5498344451,"OK"
